Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-05-10,17:00:00,196.13,196.4,191.47,192.42,8165098,0
2019-05-10,18:00:00,192.47,193.45,191.76,192.91,4164349,0
2019-05-10,19:00:00,192.89,194.68,192.75,194.23,3554106,0
2019-05-10,20:00:00,194.24,195.58,193.99,195.45,2968637,0
2019-05-10,21:00:00,195.46,195.68,194.11,195.49,2875805,0
2019-05-13,22:00:00,195.47,197.21,195.11,195.84,6685735,0
2019-05-13,16:00:00,186.44,188.17,184.75,186.89,9510424,0
2019-05-13,17:00:00,186.95,187.23,184.45,186.55,8827913,0
2019-05-13,18:00:00,186.56,186.72,184.99,185.78,5020537,0
2019-05-13,19:00:00,185.8,185.85,184.55,184.64,3384748,0
2019-05-13,20:00:00,184.63,185.53,183.83,185.44,4872331,0
2019-05-13,21:00:00,185.43,186.25,184.59,185.83,4252046,0
2019-05-14,22:00:00,185.82,186.14,181.61,184.47,10777614,0
2019-05-14,16:00:00,185.14,186.08,184.16,184.55,5780570,0
2019-05-14,17:00:00,184.53,186.41,184.53,185.15,4765366,0
2019-05-14,18:00:00,185.16,187.62,184.9,187.37,4220583,0
2019-05-14,19:00:00,187.35,187.86,186.66,187.34,3065287,0
2019-05-14,20:00:00,187.35,188.37,187.34,188.2,2471358,0
2019-05-14,21:00:00,188.21,188.41,187.42,187.7,2768068,0
2019-05-15,22:00:00,187.69,188.34,187.25,187.39,4060579,0
2019-05-15,16:00:00,185,186.75,184.77,186.15,3259504,0
2019-05-15,17:00:00,186.11,188.51,185.83,188.24,4334024,0
2019-05-15,18:00:00,188.25,189.19,187.74,188.99,2941574,0
2019-05-15,19:00:00,189,189.47,188.63,188.86,1906980,0
2019-05-15,20:00:00,188.85,189.91,188.75,189.79,1794592,0
2019-05-15,21:00:00,189.8,190.25,189.69,189.83,1941267,0
2019-05-16,22:00:00,189.83,190.45,189.49,189.63,3732170,0
2019-05-16,16:00:00,188.62,188.85,187.82,188.31,4340988,0
2019-05-16,17:00:00,188.29,190.25,187.57,189.95,5225697,0
2019-05-16,18:00:00,189.95,190.8,189.61,190.67,2523403,0
2019-05-16,19:00:00,190.71,191.17,190.12,190.36,2245930,0
2019-05-16,20:00:00,190.36,190.52,188.97,189.21,2667822,0
2019-05-16,21:00:00,189.21,189.69,188.94,189.24,2415025,0
2019-05-17,22:00:00,189.22,189.44,187.91,188.79,7505738,0
