Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-05-03,20:00:00,136.02,136.11,135.89,135.97,98607,0
2019-05-03,21:00:00,135.96,136.04,135.6,135.61,218485,0
2019-05-06,22:00:00,135.61,135.64,135.37,135.39,900387,0
2019-05-06,16:00:00,133.51,133.7,133.12,133.64,396931,0
2019-05-06,17:00:00,133.66,134.5,133.58,134.45,323169,0
2019-05-06,18:00:00,134.45,134.83,134.37,134.51,208283,0
2019-05-06,19:00:00,134.54,134.73,134.44,134.55,142967,0
2019-05-06,20:00:00,134.56,134.91,134.51,134.79,113801,0
2019-05-06,21:00:00,134.78,135.61,134.73,135.54,183553,0
2019-05-07,22:00:00,135.58,135.82,135.47,135.51,769414,0
2019-05-07,16:00:00,134.33,134.67,133.52,133.84,279849,0
2019-05-07,17:00:00,133.79,134.03,133.22,133.33,300507,0
2019-05-07,18:00:00,133.31,133.32,132.72,132.92,511352,0
2019-05-07,19:00:00,132.95,133.22,132.69,132.86,258153,0
2019-05-07,20:00:00,132.85,132.92,132.24,132.38,473589,0
2019-05-07,21:00:00,132.36,132.58,131.73,132,475321,0
2019-05-08,22:00:00,132.02,132.88,131.47,132.87,1479368,0
2019-05-08,16:00:00,132.99,133.21,132.38,132.82,231320,0
2019-05-08,17:00:00,132.83,133.45,132.83,133.43,293050,0
2019-05-08,18:00:00,133.41,133.89,133.08,133.33,280477,0
2019-05-08,19:00:00,133.33,133.46,132.88,133.45,157968,0
2019-05-08,20:00:00,133.47,133.61,133.26,133.35,172198,0
2019-05-08,21:00:00,133.36,133.65,133.24,133.63,271706,0
2019-05-09,22:00:00,133.63,133.86,133.11,133.22,1246003,0
2019-05-09,16:00:00,131.76,132.06,130.52,130.81,400212,0
2019-05-09,17:00:00,130.82,130.85,129.95,130.34,451902,0
2019-05-09,18:00:00,130.33,130.75,130.19,130.61,314454,0
2019-05-09,19:00:00,130.61,131.87,130.49,131.7,388414,0
2019-05-09,20:00:00,131.7,132.45,131.68,132.18,205807,0
2019-05-09,21:00:00,132.19,132.44,131.94,131.97,222883,0
2019-05-10,22:00:00,131.94,132.29,131.6,132.2,856657,0
2019-05-10,16:00:00,131.75,131.86,130.72,130.74,312361,0
2019-05-10,17:00:00,130.75,130.77,129.73,129.88,448195,0
2019-05-10,18:00:00,129.85,130.16,129.35,129.71,407324,0
2019-05-10,19:00:00,129.76,131.05,129.68,130.89,240080,0
2019-05-10,20:00:00,130.91,131.77,130.84,131.55,279521,0
2019-05-10,21:00:00,131.55,131.99,131.37,131.84,219508,0
2019-05-13,22:00:00,131.85,132.6,131.77,132.18,1057820,0
2019-05-13,16:00:00,130.08,130.47,129.73,129.87,298855,0
